spot_name,region,richness,tags,summary,address,video_id,views,keywords
쪼끌락,김녕,mid,오션뷰|감성,에메랄드빛 바다와 함께 여유로운 시간을 보낼 수 있었던 김녕 지역 카페로 소개됨.,,FYmoVEKFbzk,94,세화 카페
청굴물,김녕,high,,,제주 제주시 구좌읍 김녕리 1296,qVMYzH7Sy9s,105802,월정리 맛집|김녕 카페
청굴물 카페,김녕,high,,주차 정보와 용천수 노천탕(수온 약 17℃) 방문 권장 시간(간조 후 2~3시간 이후)이 본문에 언급되어 있습니다.,제주특별자치도 제주시 구좌읍 김녕리 1296 (청굴물 카페),dPLyHuz7tE0,18613,김녕 카페
카멜커피,김녕,low,브런치|디저트,,,NYw8oKrqgRc,5379,김녕 카페
카페 구할구,김녕,mid,,고양이가 있는 카페,,nFvyhzVDCJo,72185,김녕 카페
카페 다각,김녕,mid,감성,조용하고 감성적인 디저트 맛집.,,q_30WScWLOo,6236,김녕 카페
카페델문도 김녕점,김녕,low,오션뷰|루프탑,,,_aKzpQa21eo,1328,김녕 카페
카페청굴물,김녕,low,,,,jr-yH9w63vM,255,김녕 카페
커피게임,김녕,low,오션뷰,,,2FGU-oJGbYI,230,김녕 카페
커피템플,김녕,low,감성,,,k2cR-TWsLIU,208871,한림 카페|월정리 카페
탐앤탐스,김녕,low,,,,ZBvIse26Bvg,359,김녕 카페
탐앤탐스 김녕아쿠아점,김녕,low,디저트|베이커리,,,-zdd2GB46I8,764,김녕 카페
탐앤탐스 김녕점,김녕,low,,,,61tEuTiNB-0,449,김녕 카페
탐앤탐스김녕아쿠아점,김녕,low,디저트|베이커리,,,XwEf14EA_cQ,2594,김녕 카페
탐앤탐스김녕아쿠아점,김녕,high,오션뷰|베이커리|브런치,"대형 수족관과 김녕 오션뷰가 있는 카페. 아메리카노 5,300원, 영업시간 08:00~22:00.",제주시 구좌읍 일주동로 1921,6uhmuB7_dJQ,7348,김녕 카페
MOAT(못),남원,mid,오션뷰|통창,높은 층고의 통유리뷰와 바깥 연못 분위기가 인상적이다.,,XZ7ZBroJZaM,47516,제주 카페|함덕 카페|중문 카페|제주 조용한 카페|제주 신상 카페|제주 노을 카페|남원 카페
규화원,남원,high,베이커리,화석 박물관인 규화원에서 커피와 베이커리를 즐길 수 있음.,전북 남원시 주천면 산업로 2768,n3vvMf6A_Xg,1141,남원 카페
나그네의 주머니,남원,low,,,,oNJzXufrCF8,48839,남원 카페
나그네의 주머니,남원,high,감성,오래된 서재처럼 아늑하고 따뜻한 공간에서 커피를 즐길 수 있음.,전북특별자치도 남원시 동헌길 9-1(용남시장 후문 주차장 바로 맞은편),nvKJsgpXyCM,1772,남원 카페
남원 산들다헌 카페,남원,low,,,,NXDldtOd3BQ,23237,남원 카페
남원 아담원 수목원카페,남원,low,,,,NXDldtOd3BQ,23237,남원 카페
남원 아티나 카페,남원,low,,,,NXDldtOd3BQ,23237,남원 카페
늘파인,남원,low,디저트,,,YvfRpIPqK9A,1185,남원 카페
담소요,남원,high,,,제주 서귀포시 남원읍 신례천로 195,WoiF1Rm-1Y4,5366,표선 카페|남원 카페
담소요,남원,mid,감성,정원이 예쁜 감성카페.,,gBFYOxYg-es,5806,서귀포 카페|남원 카페
대한목장,남원,high,애견동반|오션뷰,"한라산 보이는 넓은 초지, 울창한 대나무숲과 미국 서부 감성의 카페 공간이 있는 곳. 애견동반 가능.",제주 서귀포시 남원읍 하례로620번길 19,abAOef8JGkI,48530,제주 애견동반 카페|제주 신상 카페
대한목장,남원,high,주차편함|애견동반,"영업시간과 라스트오더, 주차장 있음, 휴무 공지에 관한 정보가 본문에 있음 (10:00-19:00, 18:30 라스트오더).",제주 서귀포시 남원읍 하례로620번길 19 대한목장(홀리랜드),ICY3hUu1o-0,3612,제주 애견동반 카페
대한목장 (Daehan Ranch Holy Lan),남원,high,주차편함|애견동반,"주차 가능, 반려동물 동반 가능.",제주 서귀포시 남원읍 하례로620번길 19,Rn7q2JLUqb4,79313,제주 카페
또간집,남원,low,베이커리,,,bNGyW9b9S1Q,21133,남원 카페
말차가배,남원,low,디저트|감성,,,bNGyW9b9S1Q,21133,남원 카페
명문제과,남원,low,베이커리,크림빵 등 빵을 구매한 장면이 언급되어 있음.,,SPXp-fqj4SA,2719,남원 카페
모노클제주,남원,high,,,제주 서귀포시 남원읍 태위로360번길 30-8,Isuxg-jqdlk,28050,위미 카페
모정엔틱카페,남원,low,감성|대형,,,LXTFDw1J0Aw,491,남원 카페
무량 제주,남원,high,베이커리|야외석|주차편함|애견동반,"넓은 잔디 마당과 야외 테라스가 있으며 가마솥 시그니처 메뉴(십전대보차·대추차·쌍화차)와 가마솥 빙수(15,000원)를 제공하고 주차(개인 주차, 대형버스 가능)가 가능하다.",서귀포시 남원읍 일주동로 7747,Qe5kGM1H7ZI,2845,제주 신상 카페|남원 카페|위미 카페
미안커피,남원,low,감성,,,oNJzXufrCF8,48839,남원 카페
바가텔,남원,high,,,제주 서귀포시 남원읍 태위로 62-1,WoiF1Rm-1Y4,5366,표선 카페|남원 카페
바가텔,남원,high,베이커리,,제주 서귀포시 남원읍 태위로 62-1,gQSgtEjeMZA,19116,제주 베이커리 카페
바게트 스콘 맛집,남원,low,베이커리,,,bNGyW9b9S1Q,21133,남원 카페
백한철 꽈배기,남원,high,베이커리,쫀득한 꽈배기를 판매하는 빵집으로 겉은 바삭하고 속은 쫄깃한 식감을 강조한다.,제주 서귀포시 남원읍 남한로21번길 56,zlCoh0tY0JY,18591,협재 맛집|제주 디저트 카페
백한철꽈배기,남원,low,베이커리,,,ue46DdW7TMU,1971,표선 카페|남원 카페
백한철꽈배기,남원,high,베이커리,,제주 서귀포시 남원읍 남한로21번길 56,gQSgtEjeMZA,19116,제주 베이커리 카페
빈타이 남원점,남원,high,대형|통창|감성,3층 규모의 대형 카페로 통창 너머 한옥 뷰가 보이며 자체 로스터스의 원두 커피와 매장에서 직접 만드는 신선한 디저트를 제공한다고 소개됨.,,8y9PvMgtAg4,5549,남원 카페
산시산 카페,남원,low,,,,Rjww6ITZ6FI,57545,남원 카페
수국카페,남원,low,감성,,,cvwiC3ZqpU0,1171,남원 카페
수와래,남원,high,베이커리,,제주 서귀포시 남원읍 태위로 17,gQSgtEjeMZA,19116,제주 베이커리 카페
수와래베이커리,남원,high,베이커리,,제주 서귀포시 남원읍 태위로 17,Isuxg-jqdlk,28050,위미 카페
시골친구,남원,low,,,,ue46DdW7TMU,1971,표선 카페|남원 카페
아담원,남원,high,주차편함,"무료 주차장이 있으며 입장료(14세 이상 1.2만원에 아메리카노 포함)와 운영시간(9:00~17:30, 화요일 휴무), 대형 수목원급 시설(카페·북카페·잔디밭·인공폭포·저수지·산책로·미술관)이 본문에 언급되어 있음.",,EtLePuhHbx8,2451,남원 카페
아주 아주 오래된 소나무숲,남원,low,숲뷰|감성,,,nASl1c_1QMY,369,남원 카페
오뚜기 빵집,남원,high,베이커리,,제주 서귀포시 남원읍 태위로 129,WoiF1Rm-1Y4,5366,표선 카페|남원 카페
오뚜기빵집,남원,high,베이커리,,제주 서귀포시 남원읍 태위로 129,gQSgtEjeMZA,19116,제주 베이커리 카페
오뚜기빵집,남원,high,베이커리,,제주 서귀포시 남원읍 태위로 129,Isuxg-jqdlk,28050,위미 카페
올드패션,남원,high,베이커리,,제주 서귀포시 남원읍 태위로 383,WoiF1Rm-1Y4,5366,표선 카페|남원 카페
월향재,남원,low,,,,Ax9iloNtQM8,2665,남원 카페
유나카페,남원,high,,,제주 서귀포시 남원읍 공천포로 81,Isuxg-jqdlk,28050,위미 카페
제비카페,남원,low,,,,T2wHpbjfWcM,11,남원 카페
중장비카페오쇼,남원,mid,,,광한북로46 이마트24옆,PMx-e7nuFpE,630,남원 카페
중장비카페오쇼,남원,low,감성,,,1N3KOSHuiXQ,5458,남원 카페
책계일주,남원,low,,,,ue46DdW7TMU,1971,표선 카페|남원 카페
취향의섬,남원,high,,,제주 서귀포시 남원읍 태위로398번길 7,Isuxg-jqdlk,28050,위미 카페
카페 미드슬로프,남원,low,,,,lxNKO4D2aos,2101,남원 카페
카페 아티나,남원,mid,베이커리|루프탑,"유리창 너머 바래봉 절경을 볼 수 있고 이국적인 산토리니풍 인테리어, 드레스 체험과 루프탑 촬영이 가능하다는 설명이 있음.",,989G6nqncsE,5202,남원 카페
카페 아티나,남원,high,오션뷰|감성,"테라스가 보이는 감성 충만 창가자리, 파란색과 하얀색의 산토리니 분위기와 빵·음료를 제공한다.",남원시 운봉읍 바래봉길 191,dFmymfqfJaM,1898,남원 카페
카페 월향재,남원,mid,디저트|전통찻집,한옥 공간의 정갈한 분위기에서 말차 시그니처 음료(말차가배)와 바스크 치즈케이크를 즐길 수 있는 말차 전문 카페.,,0ECRUeEwrDQ,6038,남원 카페
카페라룬블루,남원,low,,,,zOeRsIGlYLw,316,위미 카페
카페서연의집,남원,low,감성,,,kdAqQVuhyfM,9968,표선 맛집|서귀포 맛집|위미 카페
카페서연의집,남원,high,오션뷰,,제주 서귀포시 남원읍 위미해안로 86,Isuxg-jqdlk,28050,위미 카페
카페지니,남원,high,,,제주 서귀포시 남원읍 공천포로11번길 19,Isuxg-jqdlk,28050,위미 카페
택하다커피,남원,low,오션뷰|주차편함,,,ue46DdW7TMU,1971,표선 카페|남원 카페
테라로사 서귀포점,남원,high,,,제주 서귀포시 칠십리로 658번길 27-16,WoiF1Rm-1Y4,5366,표선 카페|남원 카페
한옥 감성 카페,남원,low,감성,한옥 뷰 카페에서 커피를 마신 장면이 언급되어 있음.,,SPXp-fqj4SA,2719,남원 카페
낭쿰낭쿰 산방산점,대정,high,베이커리|브런치,,제주 서귀포시 대정읍 영어도시로 74 1층,GsB9PXwSlXk,4071,한림 포토존
너흐,대정,high,감성,,제주 서귀포시 대정읍 무릉인향로14번길 20,GsB9PXwSlXk,4071,한림 포토존
메종메르미누,대정,high,디저트|베이커리,"프랑스식 디저트를 내는 작은 가게로 플레인크로아상(5,200원)과 아메리카노(5,500원)를 표기하고 있다. 영업시간은 매일 10:00~18:00.",서귀포시 대정읍 서삼중로 90,LuOXiZUIlnw,10092,제주 신상 카페|대정 카페
모아시,대정,high,키즈친화|애견동반,키즈존 및 반려견 동반 가능.,제주 서귀포시 대정읍 무릉중앙로24번길 16,v7WxGQUrE8A,121426,서귀포 카페
무릉연화303,대정,high,애견동반|브런치,"애견동반 100% 가능(실내·외 + 전용 놀이터). 브런치 10:00-16:00, 디너 17:00-22:00(토요일 휴무). 산양큰엉곶 도보 5분 거리에 위치.",서귀포시 대정읍 무릉인향로53번길 61-70,YqyJYwmZP4k,682,제주 브런치 카페
무릉차경,대정,high,차,,제주 서귀포시 대정읍 무릉인향로14번길 4,GsB9PXwSlXk,4071,한림 포토존
믈커피 로스터스,대정,high,,영업시간이 본문에 명시되어 있음: 화-일 10:00~18:30 (월요일 휴무).,서귀포시 대정읍 도원남로 155,H22M3OOfrtc,13072,제주 카페|한림 카페|협재 카페|제주시 카페|제주 감성 카페|제주 조용한 카페
미쁜정,대정,low,베이커리|대형,,,wU27b-ms7KI,371,대정 카페
베롱혼디,대정,high,로컬,,제주 서귀포시 대정읍 서삼중로 77 1층,SrFxvaKAe_k,138484,애월 카페|한림 카페|한림 맛집|협재 카페|함덕 카페|월정리 카페|월정리 맛집|성산 카페|표선 카페|서귀포 카페|제주 오션뷰 카페|제주 감성 카페|제주 브런치 카페|제주 조용한 카페|곽지 카페
베롱혼디,대정,high,디저트|애견동반,구옥을 감성적으로 개조한 카페로 스페셜티 원두 커피와 직접 만든 수제 디저트를 제공. 시그니처 메뉴로 흑임자 베롱라떼와 로마노 프레도가 있음. 반려견 동반 가능.,서귀포시 대정읍 서삼중로 77,f2J7GlGm1Qw,1494,제주 감성 카페
블루웨일,대정,high,오션뷰|베이커리|애견동반,"카페 앞으로 시원하게 펼쳐진 바다와 돌고래 목격 정보, 인절미빙수(공사장빙수) 소개.",서귀포시 대정읍 일과대수로11번길 43,eUDPoJz37fA,1211,대정 카페
상상다방,대정,low,,,,XkcnueCY3pE,10660,대정 카페
수애기베이커리카페,대정,high,베이커리|오션뷰,매장 중앙에 돌고래 분수가 있고 2층에서 오션뷰를 감상할 수 있는 베이커리 카페로 소금빵으로 알려진 곳이라고 소개됨.,제주 서귀포시 대정읍 동일하모로 98번길 48-59,PeWDJwcLhq8,235386,제주 카페|중문 카페|제주시 카페|서귀포 카페|제주 베이커리 카페|제주 디저트 카페|제주 조용한 카페|제주 노을 카페
어린왕자감귤밭 (The Little Prince Tangerines),대정,high,주차편함,"주차 가능, 반려동물 동반 불가.",제주 서귀포시 대정읍 추사로36번길 45-1,Rn7q2JLUqb4,79313,제주 카페
원앤온리,대정,low,브런치|뷰,,,l4oLffQjXB4,2568,제주 브런치 카페
이때,대정,high,대형|주차편함,전용 대형 주차장이 있고 영업시간이 10:00-22:00이며 월요일 휴무인 카페.,제주 서귀포시 대정읍 하모리 765-3,LoalioJ_TkA,530,제주 대형카페
제주포슬,대정,high,베이커리|디저트,"뷰: , 분위기: , 시그니처 메뉴와 가격대: 과일 케이크(무화과·망고 등) 언급, 웨이팅/혼잡도: , 주차: 시골이라 골목 주차 가능, 좌석 특성: , 영업 특이사항: 정기휴무 매주 수요일, 영업시간 목~화 11:00-18:00",제주 서귀포시 대정읍 무영로228번길 17-7,oEG0axFgpso,207575,대정 카페
청춘부부,대정,high,디저트|베이커리,"한적한 분위기와 따뜻한 인테리어에서 에그타르트·소금빵 등 디저트를 즐길 수 있으며 겨울 굴따기 체험이 가능. 영업시간은 8:30~17:00(라스트오더 16:30), 목·금 휴무.",제주 서귀포시 대정읍 추사로 38번길 181 1층,zSLWVqUSY9c,435,제주 디저트 카페
카페루시아,대정,low,대형,,,7THZ2nIjA3k,587,제주 대형카페
풍년떡집,대정,high,,쑥·흑임자 찐빵을 판매하는 전통 떡집으로 고소한 맛을 추천한다.,제주 서귀포시 대정읍 영서중로13번길 9 풍년떡집,zlCoh0tY0JY,18591,협재 맛집|제주 디저트 카페
핀스,대정,high,키즈친화|애견동반,키즈존 및 반려견 동반 가능. 영업은 11:00~18:00이며 수요일 휴무.,제주 서귀포시 대정읍 노을해안로532번길 8,v7WxGQUrE8A,121426,서귀포 카페
핀스,대정,low,오션뷰|감성,,,WNCVNqg9daM,1878,대정 카페
핀스 (PINS),대정,mid,오션뷰,탁 트인 오션뷰와 돌고래 관찰이 가능한 대정의 카페.,,wo5o8zvpCaA,296,대정 카페
LIFEWORK,사계,low,,,,6xArNTr9wR8,68,사계 카페
나솔사계,사계,low,디저트,,,e6Xziy2c44s,356921,사계 카페
델픽 제주,사계,low,감성,,,lNricjIoeCE,3440,제주 감성 카페
루핀,사계,low,디저트,,,BEy6jwOlsFE,363,제주 카페|서귀포 카페
무로이 (Muroi),사계,high,주차편함|애견동반,"주차 가능, 반려동물 동반 가능.",제주 서귀포시 안덕면 동광본동로 21,Rn7q2JLUqb4,79313,제주 카페
봉리단길카페,사계,low,,,,bs7Ob9XPd14,78,사계 카페
부젤라또,사계,low,감성,,,NlYGzf2vhw4,553,사계 카페
뷰스트,사계,low,오션뷰|감성,사계 해안도로에 있는 오션뷰 카페로 인생샷을 찍기 좋은 장소.,,lPvtWD7_xGg,554,사계 카페
사계의오후,사계,low,베이커리,,,udssQ-oRcpk,264,사계 카페
소사오름,사계,high,디저트|조용함|주차편함,조용한 분위기의 카페로 내부 한쪽 벽면에 제주 돌 인테리어가 있으며 디저트가 특히 맛있음. 주차는 갓길에 해야 함.,,Ubl5MUM72Bw,2025,제주 애견동반 카페
소색채본,사계,high,오션뷰|루프탑|베이커리|웨이팅,"카페 앞에 용머리해안과 바다, 뒤에 산방산이 있어 루프탑을 추천하며 유채꽃과 포토존을 즐길 수 있다. 베이커리는 오전 10시경에 나온다. 오픈런/줄서서 입장하는 웨이팅 언급이 있다.",제주 서귀포시 안덕면 사계남로216번길 24-61 소색채본,ZfIbtOL0b0s,10132,한림 포토존
소색채본,사계,high,키즈친화|애견동반,키즈존 및 반려견 동반 가능. 통창 너머 오션뷰와 돌담·초록 풍경을 즐길 수 있는 카페들 중 하나로 소개.,제주 서귀포시 안덕면 사계남로216번길 24-61,v7WxGQUrE8A,121426,서귀포 카페
소색채본,사계,high,오션뷰|감성|베이커리|애견동반|통창,"유채꽃과 주변 들판, 통창 너머로 펼쳐지는 꽃밭과 바다뷰가 특징인 감성 카페. 커피·디저트·베이커리 메뉴를 갖추고 운영 시간은 09:00~18:00(매일), 키즈존·반려견 동반 가능.",제주 서귀포시 안덕면 사계남로216번길 24-61,hb-YwIx1W6s,18494,제주 대형카페
소색채본,사계,high,오션뷰|산방산뷰,"본관은 애견동반 불가하고 별관만 가능하며 카페 뒤로 산방산, 앞으로는 용머리해안이 보이는 카페.",제주 서귀포시 안덕면 사계남로216번길 24-61 소색채본,Wk45aSDW-9Q,26116,제주 애견동반 카페
소색채본,사계,mid,오션뷰|주차편함|감성,뷰가 환상적이며 커피와 사진 촬영으로 유명한 카페. 주차공간 넉넉.,,Ubl5MUM72Bw,2025,제주 애견동반 카페
올드캡 버거,사계,mid,애견동반|야외석|주차편함,테라스만 애견동반 가능했으나 상황에 따라 내부 이용 허용된 사례가 있음. 주차공간 넉넉.,,Ubl5MUM72Bw,2025,제주 애견동반 카페
원앤온리 뷰가다했다,사계,low,오션뷰|산방산뷰,사계해변과 산방산을 동시에 볼 수 있는 뷰 좋은 카페(본문: 제목).,,aNuYsP44hZg,517,사계 카페
이끼숲소길 카페,사계,low,신상,,,WmFDXKnmwMk,4235,제주 조용한 카페|제주 신상 카페
장유 카폐 사계,사계,low,,,,SUKzVhWH_4U,181,사계 카페
젠하이드어웨이,사계,high,오션뷰,"용머리해안과 사계해변, 형제섬을 볼 수 있는 오션뷰 레스토랑(카페형 공간). 영업시간이 매일 11시~21시(20시 라스트오더).",제주 서귀포시 안덕면 사계남로 186-8,o6BgPc_4vPE,2894,사계 카페
카페루시아 (Cafe Lucia),사계,high,주차편함|애견동반,"주차 가능, 야외에서 반려동물 동반 가능합니다.",제주 서귀포시 안덕면 난드르로 49-17,Rn7q2JLUqb4,79313,제주 카페
카페사계,사계,low,,,,lpESDR0ENJI,605,사계 카페
